Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Reilience,Persistence
Agriculture,Abrasion,Pelagic Elasmo,NO,,,,
Agriculture,Abrasion,Deep Sea Elasmo,NO,,,,
Agriculture,Abrasion, Reptiles,NO,,,,
Agriculture,Abrasion,Cephalopods,NO,,,,
Agriculture,Abrasion,Deep Sea Fish,NO,,,,
Agriculture,Abrasion,Demersal Fish,NO,,,,
Agriculture,Abrasion,Pelagic Fish,NO,,,,
Agriculture,Abrasion,Seabirds,NO,,,,
Agriculture,Abrasion,Marine Mammals,NO,,,,
Agriculture,Abrasion,Oceanic Pelagic,NO,,,,
Agriculture,Abrasion,Shelf Pelagic,NO,,,,
Agriculture,Abrasion,Coastal Pelagic,NO,,,,
Agriculture,Abrasion,Deep Sea Sediment,NO,,,,
Agriculture,Abrasion,Deep Sea Rock & Reef,NO,,,,
Agriculture,Abrasion,Slope Sediment,NO,,,,
Agriculture,Abrasion,Slope Rock & Reef,NO,,,,
Agriculture,Abrasion,Shelf Sediment,NO,,,,
Agriculture,Abrasion,Shelf Rock & Reef,NO,,,,
Agriculture,Abrasion,Shallow Sediment,NO,,,,
Agriculture,Abrasion,Shallow Rock & Reef,NO,,,,
Agriculture,Abrasion,Littoral Sediment,NO,,,,
Agriculture,Abrasion,Littoral Rock & Reef,NO,,,,
Agriculture,Abrasion,Saltmarsh,NO,,,,
Agriculture,Abrasion,Mangrove,NO,,,,
Agriculture,Barriers,Demersal Elasmo,NO,,,,
Agriculture,Barriers,Pelagic Elasmo,NO,,,,
Agriculture,Barriers,Deep Sea Elasmo,NO,,,,
Agriculture,Barriers, Reptiles,NO,,,,
Agriculture,Barriers,Cephalopods,NO,,,,
Agriculture,Barriers,Deep Sea Fish,NO,,,,
Agriculture,Barriers,Demersal Fish,NO,,,,
Agriculture,Barriers,Pelagic Fish,NO,,,,
Agriculture,Barriers,Seabirds,NO,,,,
Agriculture,Barriers,Marine Mammals,NO,,,,
Agriculture,Barriers,Oceanic Pelagic,NO,,,,
Agriculture,Barriers,Shelf Pelagic,NO,,,,
Agriculture,Barriers,Coastal Pelagic,NO,,,,
Agriculture,Barriers,Deep Sea Sediment,NO,,,,
Agriculture,Barriers,Deep Sea Rock & Reef,NO,,,,
Agriculture,Barriers,Slope Sediment,NO,,,,
Agriculture,Barriers,Slope Rock & Reef,NO,,,,
Agriculture,Barriers,Shelf Sediment,NO,,,,
Agriculture,Barriers,Shelf Rock & Reef,NO,,,,
Agriculture,Barriers,Shallow Sediment,NO,,,,
Agriculture,Barriers,Shallow Rock & Reef,NO,,,,
Agriculture,Barriers,Littoral Sediment,NO,,,,
Agriculture,Barriers,Littoral Rock & Reef,NO,,,,
Agriculture,Barriers,Saltmarsh,NO,,,,
Agriculture,Barriers,Mangrove,NO,,,,
Agriculture,Bycatch,Demersal Elasmo,NO,,,,
Agriculture,Bycatch,Pelagic Elasmo,NO,,,,
Agriculture,Bycatch,Deep Sea Elasmo,NO,,,,
Agriculture,Bycatch, Reptiles,NO,,,,
Agriculture,Bycatch,Cephalopods,NO,,,,
Agriculture,Bycatch,Deep Sea Fish,NO,,,,
Agriculture,Bycatch,Demersal Fish,NO,,,,
Agriculture,Bycatch,Pelagic Fish,NO,,,,
Agriculture,Bycatch,Seabirds,NO,,,,
Agriculture,Bycatch,Marine Mammals,NO,,,,
Agriculture,Bycatch,Oceanic Pelagic,NO,,,,
Agriculture,Bycatch,Shelf Pelagic,NO,,,,
Agriculture,Bycatch,Coastal Pelagic,NO,,,,
Agriculture,Bycatch,Deep Sea Sediment,NO,,,,
Agriculture,Bycatch,Deep Sea Rock & Reef,NO,,,,
Agriculture,Bycatch,Slope Sediment,NO,,,,
Agriculture,Bycatch,Slope Rock & Reef,NO,,,,
Agriculture,Bycatch,Shelf Sediment,NO,,,,
Agriculture,Bycatch,Shelf Rock & Reef,NO,,,,
Agriculture,Bycatch,Shallow Sediment,NO,,,,
Agriculture,Bycatch,Shallow Rock & Reef,NO,,,,
Agriculture,Bycatch,Littoral Sediment,NO,,,,
Agriculture,Bycatch,Littoral Rock & Reef,NO,,,,
Agriculture,Bycatch,Saltmarsh,NO,,,,
Agriculture,Bycatch,Mangrove,NO,,,,
Agriculture,Contaminants,Demersal Elasmo,NO,,,,
Agriculture,Contaminants,Pelagic Elasmo,NO,,,,
Agriculture,Contaminants,Deep Sea Elasmo,NO,,,,
Agriculture,Contaminants, Reptiles,NO,,,,
Agriculture,Contaminants,Cephalopods,NO,,,,
Agriculture,Contaminants,Deep Sea Fish,NO,,,,
Agriculture,Contaminants,Demersal Fish,NO,,,,
Agriculture,Contaminants,Pelagic Fish,NO,,,,
Agriculture,Contaminants,Seabirds,NO,,,,
Agriculture,Contaminants,Marine Mammals,NO,,,,
Agriculture,Contaminants,Oceanic Pelagic,NO,,,,
Agriculture,Contaminants,Shelf Pelagic,NO,,,,
Agriculture,Contaminants,Coastal Pelagic,NO,,,,
Agriculture,Contaminants,Deep Sea Sediment,NO,,,,
Agriculture,Contaminants,Deep Sea Rock & Reef,NO,,,,
Agriculture,Contaminants,Slope Sediment,NO,,,,
Agriculture,Contaminants,Slope Rock & Reef,NO,,,,
Agriculture,Contaminants,Shelf Sediment,NO,,,,
Agriculture,Contaminants,Shelf Rock & Reef,NO,,,,
Agriculture,Contaminants,Shallow Sediment,NO,,,,
Agriculture,Contaminants,Shallow Rock & Reef,NO,,,,
Agriculture,Contaminants,Littoral Sediment,NO,,,,
Agriculture,Contaminants,Littoral Rock & Reef,NO,,,,
Agriculture,Contaminants,Saltmarsh,NO,,,,
Agriculture,Contaminants,Mangrove,NO,,,,
Agriculture,Current Changes,Demersal Elasmo,NO,,,,
Agriculture,Current Changes,Pelagic Elasmo,NO,,,,
Agriculture,Current Changes,Deep Sea Elasmo,NO,,,,
Agriculture,Current Changes, Reptiles,NO,,,,
Agriculture,Current Changes,Cephalopods,NO,,,,
Agriculture,Current Changes,Deep Sea Fish,NO,,,,
Agriculture,Current Changes,Demersal Fish,NO,,,,
Agriculture,Current Changes,Pelagic Fish,NO,,,,
Agriculture,Current Changes,Seabirds,NO,,,,
Agriculture,Current Changes,Marine Mammals,NO,,,,
Agriculture,Current Changes,Oceanic Pelagic,NO,,,,
Agriculture,Current Changes,Shelf Pelagic,NO,,,,
Agriculture,Current Changes,Coastal Pelagic,NO,,,,
Agriculture,Current Changes,Deep Sea Sediment,NO,,,,
Agriculture,Current Changes,Deep Sea Rock & Reef,NO,,,,
Agriculture,Current Changes,Slope Sediment,NO,,,,
Agriculture,Current Changes,Slope Rock & Reef,NO,,,,
Agriculture,Current Changes,Shelf Sediment,NO,,,,
Agriculture,Current Changes,Shelf Rock & Reef,NO,,,,
Agriculture,Current Changes,Shallow Sediment,NO,,,,
Agriculture,Current Changes,Shallow Rock & Reef,NO,,,,
Agriculture,Current Changes,Littoral Sediment,NO,,,,
Agriculture,Current Changes,Littoral Rock & Reef,NO,,,,
Agriculture,Current Changes,Saltmarsh,NO,,,,
Agriculture,Current Changes,Mangrove,NO,,,,
Agriculture,EMF,Demersal Elasmo,NO,,,,
Agriculture,EMF,Pelagic Elasmo,NO,,,,
Agriculture,EMF,Deep Sea Elasmo,NO,,,,
Agriculture,EMF, Reptiles,NO,,,,
Agriculture,EMF,Cephalopods,NO,,,,
Agriculture,EMF,Deep Sea Fish,NO,,,,
Agriculture,EMF,Demersal Fish,NO,,,,
Agriculture,EMF,Pelagic Fish,NO,,,,
Agriculture,EMF,Seabirds,NO,,,,
Agriculture,EMF,Marine Mammals,NO,,,,
Agriculture,EMF,Oceanic Pelagic,NO,,,,
Agriculture,EMF,Shelf Pelagic,NO,,,,
Agriculture,EMF,Coastal Pelagic,NO,,,,
Agriculture,EMF,Deep Sea Sediment,NO,,,,
Agriculture,EMF,Deep Sea Rock & Reef,NO,,,,
Agriculture,EMF,Slope Sediment,NO,,,,
Agriculture,EMF,Slope Rock & Reef,NO,,,,
Agriculture,EMF,Shelf Sediment,NO,,,,
Agriculture,EMF,Shelf Rock & Reef,NO,,,,
Agriculture,EMF,Shallow Sediment,NO,,,,
Agriculture,EMF,Shallow Rock & Reef,NO,,,,
Agriculture,EMF,Littoral Sediment,NO,,,,
Agriculture,EMF,Littoral Rock & Reef,NO,,,,
Agriculture,EMF,Saltmarsh,NO,,,,
Agriculture,EMF,Mangrove,NO,,,,
Agriculture,Incidental Loss,Demersal Elasmo,NO,,,,
Agriculture,Incidental Loss,Pelagic Elasmo,NO,,,,
Agriculture,Incidental Loss,Deep Sea Elasmo,NO,,,,
Agriculture,Incidental Loss, Reptiles,NO,,,,
Agriculture,Incidental Loss,Cephalopods,NO,,,,
Agriculture,Incidental Loss,Deep Sea Fish,NO,,,,
Agriculture,Incidental Loss,Demersal Fish,NO,,,,
Agriculture,Incidental Loss,Pelagic Fish,NO,,,,
Agriculture,Incidental Loss,Seabirds,NO,,,,
Agriculture,Incidental Loss,Marine Mammals,NO,,,,
Agriculture,Incidental Loss,Oceanic Pelagic,NO,,,,
Agriculture,Incidental Loss,Shelf Pelagic,NO,,,,
Agriculture,Incidental Loss,Coastal Pelagic,NO,,,,
Agriculture,Incidental Loss,Deep Sea Sediment,NO,,,,
Agriculture,Incidental Loss,Deep Sea Rock & Reef,NO,,,,
Agriculture,Incidental Loss,Slope Sediment,NO,,,,
Agriculture,Incidental Loss,Slope Rock & Reef,NO,,,,
Agriculture,Incidental Loss,Shelf Sediment,NO,,,,
Agriculture,Incidental Loss,Shelf Rock & Reef,NO,,,,
Agriculture,Incidental Loss,Shallow Sediment,NO,,,,
Agriculture,Incidental Loss,Shallow Rock & Reef,NO,,,,
Agriculture,Incidental Loss,Littoral Sediment,NO,,,,
Agriculture,Incidental Loss,Littoral Rock & Reef,NO,,,,
Agriculture,Incidental Loss,Saltmarsh,NO,,,,
Agriculture,Incidental Loss,Mangrove,NO,,,,
Agriculture,Invasive Species,Demersal Elasmo,NO,,,,
Agriculture,Invasive Species,Pelagic Elasmo,NO,,,,
Agriculture,Invasive Species,Deep Sea Elasmo,NO,,,,
Agriculture,Invasive Species, Reptiles,NO,,,,
Agriculture,Invasive Species,Cephalopods,NO,,,,
Agriculture,Invasive Species,Deep Sea Fish,NO,,,,
Agriculture,Invasive Species,Demersal Fish,NO,,,,
Agriculture,Invasive Species,Pelagic Fish,NO,,,,
Agriculture,Invasive Species,Seabirds,NO,,,,
Agriculture,Invasive Species,Marine Mammals,NO,,,,
Agriculture,Invasive Species,Oceanic Pelagic,NO,,,,
Agriculture,Invasive Species,Shelf Pelagic,NO,,,,
Agriculture,Invasive Species,Coastal Pelagic,NO,,,,
Agriculture,Invasive Species,Deep Sea Sediment,NO,,,,
Agriculture,Invasive Species,Deep Sea Rock & Reef,NO,,,,
Agriculture,Invasive Species,Slope Sediment,NO,,,,
Agriculture,Invasive Species,Slope Rock & Reef,NO,,,,
Agriculture,Invasive Species,Shelf Sediment,NO,,,,
Agriculture,Invasive Species,Shelf Rock & Reef,NO,,,,
Agriculture,Invasive Species,Shallow Sediment,NO,,,,
Agriculture,Invasive Species,Shallow Rock & Reef,NO,,,,
Agriculture,Invasive Species,Littoral Sediment,NO,,,,
Agriculture,Invasive Species,Littoral Rock & Reef,NO,,,,
Agriculture,Invasive Species,Saltmarsh,NO,,,,
Agriculture,Invasive Species,Mangrove,NO,,,,
Agriculture,Litter,Demersal Elasmo,NO,,,,
Agriculture,Litter,Pelagic Elasmo,NO,,,,
Agriculture,Litter,Deep Sea Elasmo,NO,,,,
Agriculture,Litter, Reptiles,NO,,,,
Agriculture,Litter,Cephalopods,NO,,,,
Agriculture,Litter,Deep Sea Fish,NO,,,,
Agriculture,Litter,Demersal Fish,NO,,,,
Agriculture,Litter,Pelagic Fish,NO,,,,
Agriculture,Litter,Seabirds,NO,,,,
Agriculture,Litter,Marine Mammals,NO,,,,
Agriculture,Litter,Oceanic Pelagic,NO,,,,
Agriculture,Litter,Shelf Pelagic,NO,,,,
Agriculture,Litter,Coastal Pelagic,NO,,,,
Agriculture,Litter,Deep Sea Sediment,NO,,,,
Agriculture,Litter,Deep Sea Rock & Reef,NO,,,,
Agriculture,Litter,Slope Sediment,NO,,,,
Agriculture,Litter,Slope Rock & Reef,NO,,,,
Agriculture,Litter,Shelf Sediment,NO,,,,
Agriculture,Litter,Shelf Rock & Reef,NO,,,,
Agriculture,Litter,Shallow Sediment,NO,,,,
Agriculture,Litter,Shallow Rock & Reef,NO,,,,
Agriculture,Litter,Littoral Sediment,NO,,,,
Agriculture,Litter,Littoral Rock & Reef,NO,,,,
Agriculture,Litter,Saltmarsh,NO,,,,
Agriculture,Litter,Mangrove,NO,,,,
Agriculture,Noise,Demersal Elasmo,NO,,,,
Agriculture,Noise,Pelagic Elasmo,NO,,,,
Agriculture,Noise,Deep Sea Elasmo,NO,,,,
Agriculture,Noise, Reptiles,NO,,,,
Agriculture,Noise,Cephalopods,NO,,,,
Agriculture,Noise,Deep Sea Fish,NO,,,,
Agriculture,Noise,Demersal Fish,NO,,,,
Agriculture,Noise,Pelagic Fish,NO,,,,
Agriculture,Noise,Seabirds,NO,,,,
Agriculture,Noise,Marine Mammals,NO,,,,
Agriculture,Noise,Oceanic Pelagic,NO,,,,
Agriculture,Noise,Shelf Pelagic,NO,,,,
Agriculture,Noise,Coastal Pelagic,NO,,,,
Agriculture,Noise,Deep Sea Sediment,NO,,,,
Agriculture,Noise,Deep Sea Rock & Reef,NO,,,,
Agriculture,Noise,Slope Sediment,NO,,,,
Agriculture,Noise,Slope Rock & Reef,NO,,,,
Agriculture,Noise,Shelf Sediment,NO,,,,
Agriculture,Noise,Shelf Rock & Reef,NO,,,,
Agriculture,Noise,Shallow Sediment,NO,,,,
Agriculture,Noise,Shallow Rock & Reef,NO,,,,
Agriculture,Noise,Littoral Sediment,NO,,,,
Agriculture,Noise,Littoral Rock & Reef,NO,,,,
Agriculture,Noise,Saltmarsh,NO,,,,
Agriculture,Noise,Mangrove,NO,,,,
Agriculture,Non-living Resources,Demersal Elasmo,NO,,,,
Agriculture,Non-living Resources,Pelagic Elasmo,NO,,,,
Agriculture,Non-living Resources,Deep Sea Elasmo,NO,,,,
Agriculture,Non-living Resources, Reptiles,NO,,,,
Agriculture,Non-living Resources,Cephalopods,NO,,,,
Agriculture,Non-living Resources,Deep Sea Fish,NO,,,,
Agriculture,Non-living Resources,Demersal Fish,NO,,,,
Agriculture,Non-living Resources,Pelagic Fish,NO,,,,
Agriculture,Non-living Resources,Seabirds,NO,,,,
Agriculture,Non-living Resources,Marine Mammals,NO,,,,
Agriculture,Non-living Resources,Oceanic Pelagic,NO,,,,
Agriculture,Non-living Resources,Shelf Pelagic,NO,,,,
Agriculture,Non-living Resources,Coastal Pelagic,NO,,,,
Agriculture,Non-living Resources,Deep Sea Sediment,NO,,,,
Agriculture,Non-living Resources,Deep Sea Rock & Reef,NO,,,,
Agriculture,Non-living Resources,Slope Sediment,NO,,,,
Agriculture,Non-living Resources,Slope Rock & Reef,NO,,,,
Agriculture,Non-living Resources,Shelf Sediment,NO,,,,
Agriculture,Non-living Resources,Shelf Rock & Reef,NO,,,,
Agriculture,Non-living Resources,Shallow Sediment,NO,,,,
Agriculture,Non-living Resources,Shallow Rock & Reef,NO,,,,
Agriculture,Non-living Resources,Littoral Sediment,NO,,,,
Agriculture,Non-living Resources,Littoral Rock & Reef,NO,,,,
Agriculture,Non-living Resources,Saltmarsh,NO,,,,
Agriculture,Non-living Resources,Mangrove,NO,,,,
Agriculture,Organic Matter/NP,Demersal Elasmo,NO,,,,
Agriculture,Organic Matter/NP,Pelagic Elasmo,NO,,,,
Agriculture,Organic Matter/NP,Deep Sea Elasmo,NO,,,,
Agriculture,Organic Matter/NP, Reptiles,NO,,,,
Agriculture,Organic Matter/NP,Cephalopods,NO,,,,
Agriculture,Organic Matter/NP,Deep Sea Fish,NO,,,,
Agriculture,Organic Matter/NP,Demersal Fish,NO,,,,
Agriculture,Organic Matter/NP,Pelagic Fish,NO,,,,
Agriculture,Organic Matter/NP,Seabirds,NO,,,,
Agriculture,Organic Matter/NP,Marine Mammals,NO,,,,
Agriculture,Organic Matter/NP,Oceanic Pelagic,NO,,,,
Agriculture,Organic Matter/NP,Shelf Pelagic,NO,,,,
Agriculture,Organic Matter/NP,Coastal Pelagic,NO,,,,
Agriculture,Organic Matter/NP,Deep Sea Sediment,NO,,,,
Agriculture,Organic Matter/NP,Deep Sea Rock & Reef,NO,,,,
Agriculture,Organic Matter/NP,Slope Sediment,NO,,,,
Agriculture,Organic Matter/NP,Slope Rock & Reef,NO,,,,
Agriculture,Organic Matter/NP,Shelf Sediment,NO,,,,
Agriculture,Organic Matter/NP,Shelf Rock & Reef,NO,,,,
Agriculture,Organic Matter/NP,Shallow Sediment,NO,,,,
Agriculture,Organic Matter/NP,Shallow Rock & Reef,NO,,,,
Agriculture,Organic Matter/NP,Littoral Sediment,NO,,,,
Agriculture,Organic Matter/NP,Littoral Rock & Reef,NO,,,,
Agriculture,Organic Matter/NP,Saltmarsh,NO,,,,
Agriculture,Organic Matter/NP,Mangrove,NO,,,,
Agriculture,pH Changes,Demersal Elasmo,NO,,,,
Agriculture,pH Changes,Pelagic Elasmo,NO,,,,
Agriculture,pH Changes,Deep Sea Elasmo,NO,,,,
Agriculture,pH Changes, Reptiles,NO,,,,
Agriculture,pH Changes,Cephalopods,NO,,,,
Agriculture,pH Changes,Deep Sea Fish,NO,,,,
Agriculture,pH Changes,Demersal Fish,NO,,,,
Agriculture,pH Changes,Pelagic Fish,NO,,,,
Agriculture,pH Changes,Seabirds,NO,,,,
Agriculture,pH Changes,Marine Mammals,NO,,,,
Agriculture,pH Changes,Oceanic Pelagic,NO,,,,
Agriculture,pH Changes,Shelf Pelagic,NO,,,,
Agriculture,pH Changes,Coastal Pelagic,NO,,,,
Agriculture,pH Changes,Deep Sea Sediment,NO,,,,
Agriculture,pH Changes,Deep Sea Rock & Reef,NO,,,,
Agriculture,pH Changes,Slope Sediment,NO,,,,
Agriculture,pH Changes,Slope Rock & Reef,NO,,,,
Agriculture,pH Changes,Shelf Sediment,NO,,,,
Agriculture,pH Changes,Shelf Rock & Reef,NO,,,,
Agriculture,pH Changes,Shallow Sediment,NO,,,,
Agriculture,pH Changes,Shallow Rock & Reef,NO,,,,
Agriculture,pH Changes,Littoral Sediment,NO,,,,
Agriculture,pH Changes,Littoral Rock & Reef,NO,,,,
Agriculture,pH Changes,Saltmarsh,NO,,,,
Agriculture,pH Changes,Mangrove,NO,,,,
Agriculture,Salinity Regime,Demersal Elasmo,NO,,,,
Agriculture,Salinity Regime,Pelagic Elasmo,NO,,,,
Agriculture,Salinity Regime,Deep Sea Elasmo,NO,,,,
Agriculture,Salinity Regime, Reptiles,NO,,,,
Agriculture,Salinity Regime,Cephalopods,NO,,,,
Agriculture,Salinity Regime,Deep Sea Fish,NO,,,,
Agriculture,Salinity Regime,Demersal Fish,NO,,,,
Agriculture,Salinity Regime,Pelagic Fish,NO,,,,
Agriculture,Salinity Regime,Seabirds,NO,,,,
Agriculture,Salinity Regime,Marine Mammals,NO,,,,
Agriculture,Salinity Regime,Oceanic Pelagic,NO,,,,
Agriculture,Salinity Regime,Shelf Pelagic,NO,,,,
Agriculture,Salinity Regime,Coastal Pelagic,NO,,,,
Agriculture,Salinity Regime,Deep Sea Sediment,NO,,,,
Agriculture,Salinity Regime,Deep Sea Rock & Reef,NO,,,,
Agriculture,Salinity Regime,Slope Sediment,NO,,,,
Agriculture,Salinity Regime,Slope Rock & Reef,NO,,,,
Agriculture,Salinity Regime,Shelf Sediment,NO,,,,
Agriculture,Salinity Regime,Shelf Rock & Reef,NO,,,,
Agriculture,Salinity Regime,Shallow Sediment,NO,,,,
Agriculture,Salinity Regime,Shallow Rock & Reef,NO,,,,
Agriculture,Salinity Regime,Littoral Sediment,NO,,,,
Agriculture,Salinity Regime,Littoral Rock & Reef,NO,,,,
Agriculture,Salinity Regime,Saltmarsh,NO,,,,
Agriculture,Salinity Regime,Mangrove,NO,,,,
Agriculture,Sealing,Demersal Elasmo,NO,,,,
Agriculture,Sealing,Pelagic Elasmo,NO,,,,
Agriculture,Sealing,Deep Sea Elasmo,NO,,,,
Agriculture,Sealing, Reptiles,NO,,,,
Agriculture,Sealing,Cephalopods,NO,,,,
Agriculture,Sealing,Deep Sea Fish,NO,,,,
Agriculture,Sealing,Demersal Fish,NO,,,,
Agriculture,Sealing,Pelagic Fish,NO,,,,
Agriculture,Sealing,Seabirds,NO,,,,
Agriculture,Sealing,Marine Mammals,NO,,,,
Agriculture,Sealing,Oceanic Pelagic,NO,,,,
Agriculture,Sealing,Shelf Pelagic,NO,,,,
Agriculture,Sealing,Coastal Pelagic,NO,,,,
Agriculture,Sealing,Deep Sea Sediment,NO,,,,
Agriculture,Sealing,Deep Sea Rock & Reef,NO,,,,
Agriculture,Sealing,Slope Sediment,NO,,,,
Agriculture,Sealing,Slope Rock & Reef,NO,,,,
Agriculture,Sealing,Shelf Sediment,NO,,,,
Agriculture,Sealing,Shelf Rock & Reef,NO,,,,
Agriculture,Sealing,Shallow Sediment,NO,,,,
Agriculture,Sealing,Shallow Rock & Reef,NO,,,,
Agriculture,Sealing,Littoral Sediment,NO,,,,
Agriculture,Sealing,Littoral Rock & Reef,NO,,,,
Agriculture,Sealing,Saltmarsh,NO,,,,
Agriculture,Sealing,Mangrove,NO,,,,
Agriculture,Siltation/Smothering,Demersal Elasmo,NO,,,,
Agriculture,Siltation/Smothering,Pelagic Elasmo,NO,,,,
Agriculture,Siltation/Smothering,Deep Sea Elasmo,NO,,,,
Agriculture,Siltation/Smothering, Reptiles,NO,,,,
Agriculture,Siltation/Smothering,Cephalopods,NO,,,,
Agriculture,Siltation/Smothering,Deep Sea Fish,NO,,,,
Agriculture,Siltation/Smothering,Demersal Fish,NO,,,,
Agriculture,Siltation/Smothering,Pelagic Fish,NO,,,,
Agriculture,Siltation/Smothering,Seabirds,NO,,,,
Agriculture,Siltation/Smothering,Marine Mammals,NO,,,,
Agriculture,Siltation/Smothering,Oceanic Pelagic,NO,,,,
Agriculture,Siltation/Smothering,Shelf Pelagic,NO,,,,
Agriculture,Siltation/Smothering,Coastal Pelagic,NO,,,,
Agriculture,Siltation/Smothering,Deep Sea Sediment,NO,,,,
Agriculture,Siltation/Smothering,Deep Sea Rock & Reef,NO,,,,
Agriculture,Siltation/Smothering,Slope Sediment,NO,,,,
Agriculture,Siltation/Smothering,Slope Rock & Reef,NO,,,,
Agriculture,Siltation/Smothering,Shelf Sediment,NO,,,,
Agriculture,Siltation/Smothering,Shelf Rock & Reef,NO,,,,
Agriculture,Siltation/Smothering,Shallow Sediment,NO,,,,
Agriculture,Siltation/Smothering,Shallow Rock & Reef,NO,,,,
Agriculture,Siltation/Smothering,Littoral Sediment,NO,,,,
Agriculture,Siltation/Smothering,Littoral Rock & Reef,NO,,,,
Agriculture,Siltation/Smothering,Saltmarsh,NO,,,,
Agriculture,Siltation/Smothering,Mangrove,NO,,,,
Agriculture,Species Extraction,Demersal Elasmo,NO,,,,
Agriculture,Species Extraction,Pelagic Elasmo,NO,,,,
Agriculture,Species Extraction,Deep Sea Elasmo,NO,,,,
Agriculture,Species Extraction, Reptiles,NO,,,,
Agriculture,Species Extraction,Cephalopods,NO,,,,
Agriculture,Species Extraction,Deep Sea Fish,NO,,,,
Agriculture,Species Extraction,Demersal Fish,NO,,,,
Agriculture,Species Extraction,Pelagic Fish,NO,,,,
Agriculture,Species Extraction,Seabirds,NO,,,,
Agriculture,Species Extraction,Marine Mammals,NO,,,,
Agriculture,Species Extraction,Oceanic Pelagic,NO,,,,
Agriculture,Species Extraction,Shelf Pelagic,NO,,,,
Agriculture,Species Extraction,Coastal Pelagic,NO,,,,
Agriculture,Species Extraction,Deep Sea Sediment,NO,,,,
Agriculture,Species Extraction,Deep Sea Rock & Reef,NO,,,,
Agriculture,Species Extraction,Slope Sediment,NO,,,,
Agriculture,Species Extraction,Slope Rock & Reef,NO,,,,
Agriculture,Species Extraction,Shelf Sediment,NO,,,,
Agriculture,Species Extraction,Shelf Rock & Reef,NO,,,,
Agriculture,Species Extraction,Shallow Sediment,NO,,,,
Agriculture,Species Extraction,Shallow Rock & Reef,NO,,,,
Agriculture,Species Extraction,Littoral Sediment,NO,,,,
Agriculture,Species Extraction,Littoral Rock & Reef,NO,,,,
Agriculture,Species Extraction,Saltmarsh,NO,,,,
Agriculture,Species Extraction,Mangrove,NO,,,,
Agriculture,Thermal Regime,Demersal Elasmo,NO,,,,
Agriculture,Thermal Regime,Pelagic Elasmo,NO,,,,
Agriculture,Thermal Regime,Deep Sea Elasmo,NO,,,,
Agriculture,Thermal Regime, Reptiles,NO,,,,
Agriculture,Thermal Regime,Cephalopods,NO,,,,
Agriculture,Thermal Regime,Deep Sea Fish,NO,,,,
Agriculture,Thermal Regime,Demersal Fish,NO,,,,
Agriculture,Thermal Regime,Pelagic Fish,NO,,,,
Agriculture,Thermal Regime,Seabirds,NO,,,,
Agriculture,Thermal Regime,Marine Mammals,NO,,,,
Agriculture,Thermal Regime,Oceanic Pelagic,NO,,,,
Agriculture,Thermal Regime,Shelf Pelagic,NO,,,,
Agriculture,Thermal Regime,Coastal Pelagic,NO,,,,
Agriculture,Thermal Regime,Deep Sea Sediment,NO,,,,
Agriculture,Thermal Regime,Deep Sea Rock & Reef,NO,,,,
Agriculture,Thermal Regime,Slope Sediment,NO,,,,
Agriculture,Thermal Regime,Slope Rock & Reef,NO,,,,
Agriculture,Thermal Regime,Shelf Sediment,NO,,,,
Agriculture,Thermal Regime,Shelf Rock & Reef,NO,,,,
Agriculture,Thermal Regime,Shallow Sediment,NO,,,,
Agriculture,Thermal Regime,Shallow Rock & Reef,NO,,,,
Agriculture,Thermal Regime,Littoral Sediment,NO,,,,
Agriculture,Thermal Regime,Littoral Rock & Reef,NO,,,,
Agriculture,Thermal Regime,Saltmarsh,NO,,,,
Agriculture,Thermal Regime,Mangrove,NO,,,,
Agriculture,Wave Exposure,Demersal Elasmo,NO,,,,
Agriculture,Wave Exposure,Pelagic Elasmo,NO,,,,
Agriculture,Wave Exposure,Deep Sea Elasmo,NO,,,,
Agriculture,Wave Exposure, Reptiles,NO,,,,
Agriculture,Wave Exposure,Cephalopods,NO,,,,
Agriculture,Wave Exposure,Deep Sea Fish,NO,,,,
Agriculture,Wave Exposure,Demersal Fish,NO,,,,
Agriculture,Wave Exposure,Pelagic Fish,NO,,,,
Agriculture,Wave Exposure,Seabirds,NO,,,,
Agriculture,Wave Exposure,Marine Mammals,NO,,,,
Agriculture,Wave Exposure,Oceanic Pelagic,NO,,,,
Agriculture,Wave Exposure,Shelf Pelagic,NO,,,,
Agriculture,Wave Exposure,Coastal Pelagic,NO,,,,
Agriculture,Wave Exposure,Deep Sea Sediment,NO,,,,
Agriculture,Wave Exposure,Deep Sea Rock & Reef,NO,,,,
Agriculture,Wave Exposure,Slope Sediment,NO,,,,
